 prec,T,Wliq,PsiS,soil_mbe,soil_ET,soil_Infiltration,soil_Drainage,soil_Runoff,soil_PondSto,canopy_SWE,canopy_swe_l,canopy_swe_i,canopy_CanopyEvap,canopy_SoilEvap,tr_spafhy,canopy_Interception,canopy_Throughfall,canopy_PotInfiltration,canopy_mbe,canopy_CanopyStorage,LE,tr_phydro,gs,soil_Kh,Melt,Freeze,beta_SoilEvap,canopy_Unloading
0.260880E-3,8.46500,0.362348,-0.146012E-1,-0.310862E-14,0.209357E-2,0.939165,0.937071,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.206787E-2,0.257044E-4,0.120808E-5,0.939165,0.939165,-0.111022E-15,1.62550,1.44228,0.714010E-8,0.114021E-3,0.100271E-5,0.00000,0.00000,0.787713,0.00000
0.166782E-3,8.43002,0.361454,-0.151396E-1,-0.233147E-14,0.196797E-2,0.581656,0.937198,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.196797E-2,0.00000,0.187611E-1,0.581656,0.581656,0.00000,1.64426,1.35580,0.00000,NaN,0.995872E-6,0.00000,0.00000,0.785770,0.00000
0.166782E-3,8.44000,0.361468,-0.151310E-1,-0.113243E-13,0.232330E-2,0.587271,0.579332,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.232330E-2,0.00000,0.131461E-1,0.587271,0.587271,0.111022E-15,1.65741,1.60058,0.00000,NaN,0.995980E-6,0.00000,0.00000,0.785800,0.00000
0.166782E-3,8.51999,0.361478,-0.151249E-1,0.177636E-14,0.268160E-2,0.591205,0.584589,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.268160E-2,0.00000,0.921166E-2,0.591205,0.591205,-0.111022E-15,1.66662,1.84728,0.00000,NaN,0.996055E-6,0.00000,0.00000,0.785822,0.00000
0.166782E-3,8.64999,0.361485,-0.151207E-1,0.131006E-13,0.332696E-2,0.593962,0.587878,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.332696E-2,0.00000,0.645473E-2,0.593962,0.593962,0.111022E-15,1.67308,2.29157,0.00000,NaN,0.996107E-6,0.00000,0.00000,0.785837,0.00000
0.166782E-3,9.05002,0.361490,-0.151178E-1,0.688338E-14,0.613945E-2,0.595894,0.587822,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.613945E-2,0.00000,0.452291E-2,0.595894,0.595894,0.00000,1.67760,4.22716,0.00000,NaN,0.996144E-6,0.00000,0.00000,0.785847,0.00000
0.166782E-3,9.57999,0.361493,-0.151157E-1,0.810463E-14,0.109520E-1,0.597247,0.584942,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.109520E-1,0.00000,0.316926E-2,0.597247,0.597247,0.00000,1.68077,7.53686,0.00000,NaN,0.996170E-6,0.00000,0.00000,0.785855,0.00000
0.166782E-3,9.70499,0.361496,-0.151142E-1,-0.145439E-13,0.104749E-1,0.598196,0.586773,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.104749E-1,0.00000,0.222074E-2,0.598196,0.598196,-0.111022E-15,1.68299,7.20768,0.00000,NaN,0.996188E-6,0.00000,0.00000,0.785860,0.00000
0.166782E-3,10.1650,0.361497,-0.151132E-1,0.466294E-14,0.128896E-1,0.598861,0.585306,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.128896E-1,0.00000,0.155610E-2,0.598861,0.598861,0.00000,1.68454,8.86537,0.00000,NaN,0.996201E-6,0.00000,0.00000,0.785863,0.00000
0.166782E-3,11.1450,0.361498,-0.151125E-1,-0.273115E-13,0.249376E-1,0.599326,0.573923,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.249376E-1,0.00000,0.109038E-2,0.599326,0.599326,0.00000,1.68564,17.1357,0.00000,NaN,0.996210E-6,0.00000,0.00000,0.785866,0.00000
0.166782E-3,12.0550,0.361499,-0.151120E-1,-0.175415E-13,0.342900E-1,0.599653,0.565036,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.342900E-1,0.00000,0.764042E-3,0.599653,0.599653,-0.111022E-15,1.68640,23.5416,0.00000,NaN,0.996216E-6,0.00000,0.00000,0.785868,0.00000
0.166782E-3,12.3700,0.361500,-0.151116E-1,0.111022E-14,0.273429E-1,0.599881,0.572310,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.273429E-1,0.00000,0.535374E-3,0.599881,0.599881,-0.111022E-15,1.68693,18.7665,0.00000,NaN,0.996220E-6,0.00000,0.00000,0.785869,0.00000
0.166782E-3,12.3950,0.361500,-0.151114E-1,0.222045E-15,0.271837E-1,0.600042,0.572698,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.271837E-1,0.00000,0.375143E-3,0.600042,0.600042,0.00000,1.68731,18.6568,0.00000,NaN,0.996223E-6,0.00000,0.00000,0.785870,0.00000
0.166782E-3,12.8200,0.361500,-0.151112E-1,0.172085E-13,0.365624E-1,0.600154,0.563479,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.365624E-1,0.00000,0.262868E-3,0.600154,0.600154,-0.111022E-15,1.68757,25.0833,0.00000,NaN,0.996226E-6,0.00000,0.00000,0.785870,0.00000
0.166782E-3,12.8500,0.361501,-0.151111E-1,-0.666134E-14,0.328865E-1,0.600232,0.567267,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.328865E-1,0.00000,0.184195E-3,0.600232,0.600232,0.00000,1.68776,22.5609,0.00000,NaN,0.996227E-6,0.00000,0.00000,0.785871,0.00000
0.166782E-3,12.8200,0.361501,-0.151110E-1,-0.108802E-13,0.320018E-1,0.600288,0.568231,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.320018E-1,0.00000,0.129068E-3,0.600288,0.600288,0.00000,1.68789,21.9546,0.00000,NaN,0.996228E-6,0.00000,0.00000,0.785871,0.00000
0.166782E-3,13.1950,0.361501,-0.151110E-1,0.157652E-13,0.341910E-1,0.600326,0.566097,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.341910E-1,0.00000,0.904392E-4,0.600326,0.600326,0.00000,1.68798,23.4480,0.00000,NaN,0.996229E-6,0.00000,0.00000,0.785871,0.00000
0.166782E-3,12.7800,0.361501,-0.151109E-1,0.888178E-15,0.208812E-1,0.600353,0.579445,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.208812E-1,0.00000,0.633719E-4,0.600353,0.600353,-0.111022E-15,1.68804,14.3259,0.00000,NaN,0.996229E-6,0.00000,0.00000,0.785872,0.00000
0.166782E-3,11.7750,0.361501,-0.151109E-1,-0.139888E-13,0.119938E-1,0.600372,0.588359,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.119938E-1,0.00000,0.444055E-4,0.600372,0.600372,0.00000,1.68808,8.23652,0.00000,NaN,0.996230E-6,0.00000,0.00000,0.785872,0.00000
0.166782E-3,9.82501,0.361501,-0.151109E-1,-0.455191E-14,0.354974E-2,0.600386,0.596823,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.354974E-2,0.00000,0.311155E-4,0.600386,0.600386,0.111022E-15,1.68812,2.44227,0.00000,NaN,0.996230E-6,0.00000,0.00000,0.785872,0.00000
0.166782E-3,7.48001,0.361501,-0.151109E-1,0.510703E-14,0.863475E-3,0.600395,0.599522,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.863475E-3,0.00000,0.218030E-4,0.600395,0.600395,0.00000,1.68814,0.595416,0.00000,NaN,0.996230E-6,0.00000,0.00000,0.785872,0.00000
0.166782E-3,7.66000,0.361501,-0.151108E-1,0.162093E-13,0.336823E-3,0.600401,0.600058,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.336823E-3,0.00000,0.152776E-4,0.600401,0.600401,0.00000,1.68815,0.232219,0.00000,NaN,0.996230E-6,0.00000,0.00000,0.785872,0.00000
0.166782E-3,8.47000,0.361501,-0.151108E-1,0.170974E-13,0.473148E-3,0.600406,0.599928,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.473148E-3,0.00000,0.107052E-4,0.600406,0.600406,0.00000,1.68816,0.325954,0.00000,NaN,0.996230E-6,0.00000,0.00000,0.785872,0.00000
0.166782E-3,8.46500,0.361501,-0.151108E-1,0.206501E-13,0.371960E-3,0.600409,0.600034,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.371960E-3,0.00000,0.750130E-5,0.600409,0.600409,0.00000,1.68817,0.256247,0.00000,NaN,0.996230E-6,0.00000,0.00000,0.785872,0.00000
0.166782E-3,8.32001,0.361501,-0.151108E-1,-0.666134E-14,0.450560E-3,0.600411,0.599959,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.450560E-3,0.00000,0.525625E-5,0.600411,0.600411,0.00000,1.68818,0.310438,0.00000,NaN,0.996230E-6,0.00000,0.00000,0.785872,0.00000
0.00000,8.07501,0.360000,-0.160601E-1,0.999201E-14,0.603949E-3,0.00000,0.599807,0.00000,0.00000,0.00000,0.00000,0.00000,0.406030E-2,0.405080E-3,0.198869E-3,0.00000,0.00000,0.00000,0.867362E-16,1.68412,3.21444,0.552413E-7,0.102635E-2,0.984811E-6,0.00000,0.00000,0.782609,0.00000
0.00000,7.92502,0.359990,-0.160663E-1,0.155704E-13,0.380608E-2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.103315E-1,0.115941E-2,0.264667E-2,0.00000,0.00000,0.00000,-0.416334E-16,1.67378,9.74456,0.735187E-6,0.125470E-1,0.984739E-6,0.00000,0.00000,0.782588,0.00000
0.00000,7.61002,0.359953,-0.160907E-1,-0.489886E-14,0.149242E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.281643E-1,0.390232E-2,0.110219E-1,0.00000,0.00000,0.00000,0.104083E-15,1.64562,29.7083,0.306164E-5,0.359916E-1,0.984456E-6,0.00000,0.00000,0.782507,0.00000
0.00000,8.25003,0.359835,-0.161685E-1,-0.492661E-15,0.474678E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.949982E-1,0.132937E-1,0.341740E-1,0.00000,0.00000,0.00000,-0.416334E-16,1.55062,98.1662,0.949279E-5,0.622455E-1,0.983558E-6,0.00000,0.00000,0.782249,0.00000
0.00000,8.62500,0.359675,-0.162736E-1,-0.111022E-13,0.637696E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.132543,0.177452E-1,0.460244E-1,0.00000,0.00000,0.00000,-0.832667E-16,1.41808,135.221,0.127845E-4,0.658677E-1,0.982351E-6,0.00000,0.00000,0.781902,0.00000
0.00000,8.63000,0.359544,-0.163606E-1,-0.172085E-14,0.524157E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.108502,0.142693E-1,0.381463E-1,0.00000,0.00000,0.00000,0.832667E-16,1.30958,110.840,0.105962E-4,0.569126E-1,0.981360E-6,0.00000,0.00000,0.781617,0.00000
0.00000,9.10001,0.359314,-0.165143E-1,0.269229E-14,0.919465E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.185625,0.257982E-1,0.661484E-1,0.00000,0.00000,0.00000,0.111022E-15,1.12395,191.105,0.183745E-4,0.789348E-1,0.979624E-6,0.00000,0.00000,0.781118,0.00000
0.00000,9.76001,0.359088,-0.166671E-1,-0.198452E-13,0.905388E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.190240,0.245305E-1,0.660083E-1,0.00000,0.00000,0.00000,0.00000,0.933713,193.191,0.183356E-4,0.730186E-1,0.977916E-6,0.00000,0.00000,0.780626,0.00000
0.00000,10.4800,0.358815,-0.168531E-1,0.607847E-14,0.109011,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.213374,0.285910E-1,0.804200E-1,0.00000,0.00000,0.00000,0.277556E-16,0.720338,221.667,0.223389E-4,0.730383E-1,0.975862E-6,0.00000,0.00000,0.780033,0.00000
0.00000,10.4050,0.358563,-0.170275E-1,0.235367E-13,0.101108,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.202464,0.261112E-1,0.749965E-1,0.00000,0.00000,0.00000,0.277556E-16,0.517874,208.746,0.208324E-4,0.650616E-1,0.973960E-6,0.00000,0.00000,0.779484,0.00000
0.00000,10.5900,0.358307,-0.172055E-1,0.824341E-14,0.102056,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.201399,0.261656E-1,0.758904E-1,0.00000,0.00000,0.00000,0.00000,0.316475,208.628,0.210807E-4,0.643754E-1,0.972043E-6,0.00000,0.00000,0.778929,0.00000
0.00000,10.7050,0.358066,-0.173759E-1,0.996425E-14,0.966596E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.191457,0.244225E-1,0.722371E-1,0.00000,0.00000,0.00000,0.00000,0.125018,198.061,0.200659E-4,0.586528E-1,0.970229E-6,0.00000,0.00000,0.778404,0.00000
0.00000,10.7900,0.357829,-0.175445E-1,0.101030E-13,0.946988E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.125018,0.237408E-1,0.709580E-1,0.00000,0.00000,0.00000,0.00000,-0.111022E-15,151.029,0.197105E-4,0.580588E-1,0.968455E-6,0.00000,0.00000,0.777889,0.00000
0.00000,11.0600,0.357621,-0.176941E-1,0.943690E-14,0.832112E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.110223E-16,0.201238E-1,0.630874E-1,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,57.1828,0.175243E-4,0.500197E-1,0.966897E-6,0.00000,0.00000,0.777437,0.00000
0.00000,11.5800,0.357345,-0.178949E-1,-0.231482E-13,0.110577,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.272569E-1,0.833198E-1,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,75.9506,0.231444E-4,0.586456E-1,0.964831E-6,0.00000,0.00000,0.776836,0.00000
0.00000,11.1100,0.357179,-0.180165E-1,-0.134337E-13,0.663086E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.157328E-1,0.505759E-1,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,45.5652,0.140489E-4,0.396730E-1,0.963593E-6,0.00000,0.00000,0.776476,0.00000
0.00000,10.9050,0.357020,-0.181337E-1,-0.194289E-14,0.634825E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.154704E-1,0.480121E-1,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,43.6317,0.133367E-4,0.421712E-1,0.962408E-6,0.00000,0.00000,0.776131,0.00000
0.00000,10.2250,0.356919,-0.182084E-1,-0.201228E-15,0.402296E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.940370E-2,0.308259E-1,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,27.6679,0.856274E-5,0.297052E-1,0.961658E-6,0.00000,0.00000,0.775912,0.00000
0.00000,9.19003,0.356876,-0.182405E-1,0.937792E-14,0.172317E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.409036E-2,0.131413E-1,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,11.8628,0.365037E-5,0.179277E-1,0.961337E-6,0.00000,0.00000,0.775818,0.00000
0.00000,7.34000,0.356866,-0.182481E-1,-0.306873E-14,0.409934E-2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.936669E-3,0.316267E-2,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,2.82711,0.878519E-6,0.898920E-2,0.961261E-6,0.00000,0.00000,0.775796,0.00000
0.00000,6.35501,0.356864,-0.182495E-1,0.160909E-13,0.739483E-3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.446146E-3,0.293337E-3,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,0.510464,0.814826E-7,0.110967E-2,0.961247E-6,0.00000,0.00000,0.775792,0.00000
0.00000,4.81003,0.356863,-0.182505E-1,0.312781E-14,0.566602E-3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.541845E-3,0.247577E-4,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,0.391701,0.687714E-8,0.691805E-4,0.961237E-6,0.00000,0.00000,0.775789,0.00000
0.00000,4.59000,0.356860,-0.182525E-1,0.286468E-14,0.107580E-2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.105122E-2,0.245855E-4,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,0.743874,0.682931E-8,0.484667E-4,0.961217E-6,0.00000,0.00000,0.775783,0.00000
0.00000,2.93002,0.356858,-0.182539E-1,-0.468711E-14,0.725774E-3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.702472E-3,0.233019E-4,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,0.502637,0.647275E-8,0.437464E-4,0.961203E-6,0.00000,0.00000,0.775779,0.00000
0.00000,3.54001,0.356855,-0.182563E-1,0.231195E-14,0.127363E-2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.973502E-3,0.300132E-3,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,0.881547,0.833700E-7,0.610739E-3,0.961179E-6,0.00000,0.00000,0.775772,0.00000
0.00000,4.22501,0.356841,-0.182670E-1,-0.783228E-14,0.576291E-2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.193955E-2,0.382337E-2,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,3.98621,0.106205E-5,0.533533E-2,0.961072E-6,0.00000,0.00000,0.775741,0.00000
0.00000,5.55502,0.356781,-0.183114E-1,0.182562E-13,0.237335E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.657628E-2,0.171572E-1,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,16.3957,0.476589E-5,0.185733E-1,0.960630E-6,0.00000,0.00000,0.775612,0.00000
0.00000,7.31500,0.356635,-0.184212E-1,-0.907607E-14,0.585183E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.153786E-1,0.431396E-1,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,40.3581,0.119832E-4,0.331889E-1,0.959541E-6,0.00000,0.00000,0.775294,0.00000
0.00000,8.80002,0.356388,-0.186086E-1,0.634215E-14,0.989414E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.245763E-1,0.743651E-1,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,68.1398,0.206570E-4,0.456654E-1,0.957701E-6,0.00000,0.00000,0.774756,0.00000
0.00000,10.1250,0.356034,-0.188798E-1,-0.882627E-14,0.141436,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.342393E-1,0.107196,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,97.2817,0.297768E-4,0.556109E-1,0.955075E-6,0.00000,0.00000,0.773987,0.00000
0.00000,11.4400,0.355569,-0.192432E-1,-0.194289E-15,0.186193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.433956E-1,0.142797,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,127.905,0.396659E-4,0.617722E-1,0.951625E-6,0.00000,0.00000,0.772976,0.00000
0.00000,12.6750,0.354993,-0.197030E-1,-0.100475E-13,0.230347,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.524765E-1,0.177870,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,158.050,0.494085E-4,0.676701E-1,0.947370E-6,0.00000,0.00000,0.771724,0.00000
0.00000,13.5200,0.354370,-0.202136E-1,0.171252E-13,0.249316,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.546672E-1,0.194649,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,170.926,0.540691E-4,0.639518E-1,0.942779E-6,0.00000,0.00000,0.770369,0.00000
0.00000,14.3100,0.353622,-0.208442E-1,-0.235922E-13,0.298966,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.652237E-1,0.233742,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,204.810,0.649285E-4,0.667817E-1,0.937293E-6,0.00000,0.00000,0.768744,0.00000
0.00000,14.8750,0.352840,-0.215261E-1,-0.388578E-14,0.312732,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.674064E-1,0.245326,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,214.125,0.681461E-4,0.665940E-1,0.931578E-6,0.00000,0.00000,0.767044,0.00000
0.00000,15.4200,0.352040,-0.222488E-1,-0.250355E-13,0.320308,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.686018E-1,0.251706,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,219.196,0.699184E-4,0.629404E-1,0.925750E-6,0.00000,0.00000,0.765303,0.00000
0.00000,15.7900,0.351268,-0.229693E-1,-0.179856E-13,0.308669,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.652254E-1,0.243444,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,211.156,0.676232E-4,0.580266E-1,0.920157E-6,0.00000,0.00000,0.763626,0.00000
0.00000,16.1650,0.350537,-0.236743E-1,0.150435E-13,0.292274,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.615851E-1,0.230689,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,199.869,0.640803E-4,0.516264E-1,0.914882E-6,0.00000,0.00000,0.762037,0.00000
0.00000,16.4600,0.349893,-0.243146E-1,-0.166533E-15,0.257648,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.525842E-1,0.205064,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,176.140,0.569623E-4,0.442760E-1,0.910250E-6,0.00000,0.00000,0.760637,0.00000
0.00000,16.5850,0.349343,-0.248760E-1,-0.388578E-15,0.220095,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.458093E-1,0.174286,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,150.449,0.484127E-4,0.368418E-1,0.906305E-6,0.00000,0.00000,0.759441,0.00000
0.00000,16.5450,0.348925,-0.253114E-1,0.563438E-14,0.167102,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.338631E-1,0.133239,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,114.229,0.370109E-4,0.285734E-1,0.903318E-6,0.00000,0.00000,0.758533,0.00000
0.00000,15.4400,0.348692,-0.255575E-1,0.315026E-14,0.931249E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.214427E-1,0.716822E-1,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,63.7270,0.199117E-4,0.173539E-1,0.901656E-6,0.00000,0.00000,0.758027,0.00000
0.00000,13.4100,0.348595,-0.256608E-1,0.253755E-13,0.388003E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.107282E-1,0.280721E-1,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,26.6036,0.779781E-5,0.862445E-2,0.900964E-6,0.00000,0.00000,0.757816,0.00000
0.00000,10.9250,0.348567,-0.256908E-1,0.926863E-14,0.112324E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.373682E-2,0.749558E-2,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,7.71991,0.208211E-5,0.325973E-2,0.900764E-6,0.00000,0.00000,0.757755,0.00000
0.00000,7.68500,0.348562,-0.256965E-1,-0.190507E-13,0.213428E-2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.167237E-2,0.461911E-3,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,1.47142,0.128309E-6,0.384443E-3,0.900726E-6,0.00000,0.00000,0.757743,0.00000
0.00000,5.68002,0.348559,-0.256990E-1,-0.125403E-13,0.960539E-3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.934185E-3,0.263541E-4,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,0.663485,0.732059E-8,0.336323E-4,0.900709E-6,0.00000,0.00000,0.757738,0.00000
0.00000,4.93002,0.348557,-0.257013E-1,-0.114541E-13,0.869360E-3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.843618E-3,0.257415E-4,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,0.600933,0.715043E-8,0.341084E-4,0.900693E-6,0.00000,0.00000,0.757733,0.00000
0.00000,4.10501,0.348555,-0.257034E-1,-0.107585E-13,0.786620E-3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.761545E-3,0.250743E-4,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,0.544167,0.696509E-8,0.379023E-4,0.900679E-6,0.00000,0.00000,0.757729,0.00000
0.00000,3.01999,0.348553,-0.257062E-1,-0.221503E-14,0.102760E-2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.627408E-3,0.400191E-3,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,0.711605,0.111164E-6,0.671010E-3,0.900661E-6,0.00000,0.00000,0.757723,0.00000
0.00000,2.44003,0.348543,-0.257167E-1,0.164027E-13,0.394696E-2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.946806E-3,0.300015E-2,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,2.73475,0.833376E-6,0.579959E-2,0.900591E-6,0.00000,0.00000,0.757702,0.00000
0.00000,3.59000,0.348503,-0.257592E-1,0.629705E-14,0.158727E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.381344E-2,0.120593E-1,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,10.9858,0.334980E-5,0.251440E-1,0.900308E-6,0.00000,0.00000,0.757616,0.00000
0.00000,7.01999,0.348385,-0.258867E-1,-0.724421E-14,0.474814E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.108000E-1,0.366814E-1,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,32.7556,0.101893E-4,0.435010E-1,0.899462E-6,0.00000,0.00000,0.757358,0.00000
0.00000,11.0250,0.348085,-0.262108E-1,-0.417721E-14,0.119607,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.234587E-1,0.961480E-1,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,82.1966,0.267078E-4,0.392882E-1,0.897335E-6,0.00000,0.00000,0.756708,0.00000
0.00000,12.7050,0.347638,-0.267036E-1,0.162925E-13,0.178860,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.353045E-1,0.143556,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,122.719,0.398766E-4,0.456975E-1,0.894159E-6,0.00000,0.00000,0.755736,0.00000
0.00000,14.0250,0.347043,-0.273747E-1,-0.302536E-14,0.238132,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.473292E-1,0.190803,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,163.180,0.530008E-4,0.497795E-1,0.889943E-6,0.00000,0.00000,0.754441,0.00000
